year,quarter,district,count,amount
2018,2,nanded district,,
2018,2,osmanabad district,,
2018,2,nagpur district,,
2018,2,buldhana district,,
2018,2,nashik district,,
2018,2,akola district,,
2018,2,yavatmal district,,
2018,2,aurangabad district,,
2018,2,amravati district,,
2018,2,washim district,,
2018,2,sangli district,,
2018,2,gadchiroli district,,
2018,2,raigad district,,
2018,2,palghar district,,
2018,2,jalna district,,
2018,2,gondia district,,
2018,2,ahmednagar district,,
2018,2,pune district,,
2018,2,beed district,,
2018,2,satara district,,
2018,3,jalgaon district,,
2018,3,latur district,,
2018,3,thane district,,
2018,3,bhandara district,,
2018,3,nandurbar district,,
2018,3,chandrapur district,,
2018,3,kolhapur district,,
2018,3,solapur district,,
2018,3,mumbai district,,
2018,3,sindhudurg district,,
2018,3,dhule district,,
2018,3,wardha district,,
2018,3,parbhani district,,
2018,3,mumbai suburban district,,
2018,3,hingoli district,,
2018,3,ratnagiri district,,
2018,3,nanded district,,
2018,3,osmanabad district,,
2018,3,nagpur district,,
2018,3,buldhana district,,
2018,3,nashik district,,
2018,3,akola district,,
2018,3,yavatmal district,,
2018,3,aurangabad district,,
2018,3,amravati district,,
2018,3,washim district,,
2018,3,sangli district,,
2018,3,gadchiroli district,,
2018,3,raigad district,,
2018,3,palghar district,,
2018,3,jalna district,,
2018,3,gondia district,,
2018,3,ahmednagar district,,
2018,3,pune district,,
2018,3,beed district,,
2018,3,satara district,,
2018,4,jalgaon district,,
2018,4,latur district,,
2018,4,thane district,,
2018,4,bhandara district,,
2018,4,nandurbar district,,
2018,4,chandrapur district,,
2018,4,kolhapur district,,
2018,4,solapur district,,
2018,4,mumbai district,,
2018,4,sindhudurg district,,
2018,4,dhule district,,
2018,4,wardha district,,
2018,4,parbhani district,,
2018,4,mumbai suburban district,,
2018,4,hingoli district,,
2018,4,ratnagiri district,,
2018,4,nanded district,,
2018,4,osmanabad district,,
2018,4,nagpur district,,
2018,4,buldhana district,,
2018,4,nashik district,,
2018,4,akola district,,
2018,4,yavatmal district,,
2018,4,aurangabad district,,
2018,4,amravati district,,
2018,4,washim district,,
2018,4,sangli district,,
2018,4,gadchiroli district,,
2018,4,raigad district,,
2018,4,palghar district,,
2018,4,jalna district,,
2018,4,gondia district,,
2018,4,ahmednagar district,,
2018,4,pune district,,
2018,4,beed district,,
2018,4,satara district,,
2019,1,jalgaon district,,
2019,1,latur district,,
2019,1,thane district,,
2019,1,bhandara district,,
2019,1,nandurbar district,,
2019,1,chandrapur district,,
2019,1,kolhapur district,,
2019,1,solapur district,,
2019,1,mumbai district,,
2019,1,sindhudurg district,,
2019,1,dhule district,,
2019,1,wardha district,,
2019,1,parbhani district,,
2019,1,mumbai suburban district,,
2019,1,hingoli district,,
2019,1,ratnagiri district,,
2019,1,nanded district,,
2019,1,osmanabad district,,
2019,1,nagpur district,,
2019,1,buldhana district,,
2019,1,nashik district,,
2019,1,akola district,,
2019,1,yavatmal district,,
2019,1,aurangabad district,,
2019,1,amravati district,,
2019,1,washim district,,
2019,1,sangli district,,
2019,1,gadchiroli district,,
2019,1,raigad district,,
2019,1,palghar district,,
2019,1,jalna district,,
2019,1,gondia district,,
2019,1,ahmednagar district,,
2019,1,pune district,,
2019,1,beed district,,
2019,1,satara district,,
2019,2,jalgaon district,,
2019,2,latur district,,
2019,2,thane district,,
2019,2,bhandara district,,
2019,2,nandurbar district,,
2019,2,chandrapur district,,
2019,2,kolhapur district,,
2019,2,solapur district,,
2019,2,mumbai district,,
2019,2,sindhudurg district,,
2019,2,dhule district,,
2019,2,wardha district,,
2019,2,parbhani district,,
2019,2,mumbai suburban district,,
2019,2,hingoli district,,
2019,2,ratnagiri district,,
2019,2,nanded district,,
2019,2,osmanabad district,,
2019,2,nagpur district,,
2019,2,buldhana district,,
2019,2,nashik district,,
2019,2,akola district,,
2019,2,yavatmal district,,
2019,2,aurangabad district,,
2019,2,amravati district,,
2019,2,washim district,,
2019,2,sangli district,,
2019,2,gadchiroli district,,
2019,2,raigad district,,
2019,2,palghar district,,
2019,2,jalna district,,
2019,2,gondia district,,
2019,2,ahmednagar district,,
2019,2,pune district,,
2019,2,beed district,,
2019,2,satara district,,
2019,3,jalgaon district,,
2019,3,latur district,,
2019,3,thane district,,
2019,3,bhandara district,,
2019,3,nandurbar district,,
2019,3,chandrapur district,,
2019,3,kolhapur district,,
2019,3,solapur district,,
2019,3,mumbai district,,
2019,3,sindhudurg district,,
2019,3,dhule district,,
2019,3,wardha district,,
2019,3,parbhani district,,
2019,3,mumbai suburban district,,
2019,3,hingoli district,,
2019,3,ratnagiri district,,
2019,3,nanded district,,
2019,3,osmanabad district,,
2019,3,nagpur district,,
2019,3,buldhana district,,
2019,3,nashik district,,
2019,3,akola district,,
2019,3,yavatmal district,,
2019,3,aurangabad district,,
2019,3,amravati district,,
2019,3,washim district,,
2019,3,sangli district,,
2019,3,gadchiroli district,,
2019,3,raigad district,,
2019,3,palghar district,,
2019,3,jalna district,,
2019,3,gondia district,,
2019,3,ahmednagar district,,
2019,3,pune district,,
2019,3,beed district,,
2019,3,satara district,,
2019,4,jalgaon district,,
2019,4,latur district,,
2019,4,thane district,,
2019,4,bhandara district,,
2019,4,nandurbar district,,
2019,4,chandrapur district,,
2019,4,kolhapur district,,
2019,4,solapur district,,
2019,4,mumbai district,,
2019,4,sindhudurg district,,
2019,4,dhule district,,
2019,4,wardha district,,
2019,4,parbhani district,,
2019,4,mumbai suburban district,,
2019,4,hingoli district,,
2019,4,ratnagiri district,,
2019,4,nanded district,,
2019,4,osmanabad district,,
2019,4,nagpur district,,
2019,4,buldhana district,,
2019,4,nashik district,,
2019,4,akola district,,
2019,4,yavatmal district,,
2019,4,aurangabad district,,
2019,4,amravati district,,
2019,4,washim district,,
2019,4,sangli district,,
2019,4,gadchiroli district,,
2019,4,raigad district,,
2019,4,palghar district,,
2019,4,jalna district,,
2019,4,gondia district,,
2019,4,ahmednagar district,,
2019,4,pune district,,
2019,4,beed district,,
2019,4,satara district,,
2020,1,jalgaon district,,
2020,1,latur district,,
2020,1,thane district,,
2020,1,bhandara district,,
2020,1,nandurbar district,,
2020,1,chandrapur district,,
2020,1,kolhapur district,,
2020,1,solapur district,,
2020,1,mumbai district,,
2020,1,sindhudurg district,,
2020,1,dhule district,,
2020,1,wardha district,,
2020,1,parbhani district,,
2020,1,mumbai suburban district,,
2020,1,hingoli district,,
2020,1,ratnagiri district,,
2020,1,nanded district,,
2020,1,osmanabad district,,
2020,1,nagpur district,,
2020,1,buldhana district,,
2020,1,nashik district,,
2020,1,akola district,,
2020,1,yavatmal district,,
2020,1,aurangabad district,,
2020,1,amravati district,,
2020,1,washim district,,
2020,1,sangli district,,
2020,1,gadchiroli district,,
2020,1,raigad district,,
2020,1,palghar district,,
2020,1,jalna district,,
2020,1,gondia district,,
2020,1,ahmednagar district,,
2020,1,pune district,,
2020,1,beed district,,
2020,1,satara district,,
2020,2,jalgaon district,,
2020,2,latur district,,
2020,2,thane district,,
2020,2,bhandara district,,
2020,2,nandurbar district,,
2020,2,chandrapur district,,
2020,2,kolhapur district,,
2020,2,solapur district,,
2020,2,mumbai district,,
2020,2,sindhudurg district,,
2020,2,dhule district,,
2020,2,wardha district,,
2020,2,parbhani district,,
2020,2,mumbai suburban district,,
2020,2,hingoli district,,
2020,2,ratnagiri district,,
2020,2,nanded district,,
2020,2,osmanabad district,,
2020,2,nagpur district,,
2020,2,buldhana district,,
2020,2,nashik district,,
2020,2,akola district,,
2020,2,yavatmal district,,
2020,2,aurangabad district,,
2020,2,amravati district,,
2020,2,washim district,,
2020,2,sangli district,,
2020,2,gadchiroli district,,
2020,2,raigad district,,
2020,2,palghar district,,
2020,2,jalna district,,
2020,2,gondia district,,
2020,2,ahmednagar district,,
2020,2,pune district,,
2020,2,beed district,,
2020,2,satara district,,
2020,3,jalgaon district,,
2020,3,latur district,,
2020,3,thane district,,
2020,3,bhandara district,,
2020,3,nandurbar district,,
2020,3,chandrapur district,,
2020,3,kolhapur district,,
2020,3,solapur district,,
2020,3,mumbai district,,
2020,3,sindhudurg district,,
2020,3,dhule district,,
2020,3,wardha district,,
2020,3,parbhani district,,
2020,3,mumbai suburban district,,
2020,3,hingoli district,,
2020,3,ratnagiri district,,
2020,3,nanded district,,
2020,3,osmanabad district,,
2020,3,nagpur district,,
2020,3,buldhana district,,
2020,3,nashik district,,
2020,3,akola district,,
2020,3,yavatmal district,,
2020,3,aurangabad district,,
2020,3,amravati district,,
2020,3,washim district,,
2020,3,sangli district,,
2020,3,gadchiroli district,,
2020,3,raigad district,,
2020,3,palghar district,,
2020,3,jalna district,,
2020,3,gondia district,,
2020,3,ahmednagar district,,
2020,3,pune district,,
2020,3,beed district,,
2020,3,satara district,,
2020,4,jalgaon district,,
2020,4,latur district,,
2020,4,thane district,,
2020,4,bhandara district,,
2020,4,nandurbar district,,
2020,4,chandrapur district,,
2020,4,kolhapur district,,
2020,4,solapur district,,
2020,4,mumbai district,,
2020,4,sindhudurg district,,
2020,4,dhule district,,
2020,4,wardha district,,
2020,4,parbhani district,,
2020,4,mumbai suburban district,,
2020,4,hingoli district,,
2020,4,ratnagiri district,,
2020,4,nanded district,,
2020,4,osmanabad district,,
2020,4,nagpur district,,
2020,4,buldhana district,,
2020,4,nashik district,,
2020,4,akola district,,
2020,4,yavatmal district,,
2020,4,aurangabad district,,
2020,4,amravati district,,
2020,4,washim district,,
2020,4,sangli district,,
2020,4,gadchiroli district,,
2020,4,raigad district,,
2020,4,palghar district,,
2020,4,jalna district,,
2020,4,gondia district,,
2020,4,ahmednagar district,,
2020,4,pune district,,
2020,4,beed district,,
2020,4,satara district,,
2021,1,jalgaon district,,
2021,1,latur district,,
2021,1,thane district,,
2021,1,bhandara district,,
2021,1,nandurbar district,,
2021,1,chandrapur district,,
2021,1,kolhapur district,,
2021,1,solapur district,,
2021,1,mumbai district,,
2021,1,sindhudurg district,,
2021,1,dhule district,,
2021,1,wardha district,,
2021,1,parbhani district,,
2021,1,mumbai suburban district,,
2021,1,hingoli district,,
2021,1,ratnagiri district,,
2021,1,nanded district,,
2021,1,osmanabad district,,
2021,1,nagpur district,,
2021,1,buldhana district,,
2021,1,nashik district,,
2021,1,akola district,,
2021,1,yavatmal district,,
2021,1,aurangabad district,,
2021,1,amravati district,,
2021,1,washim district,,
2021,1,sangli district,,
2021,1,gadchiroli district,,
2021,1,raigad district,,
2021,1,palghar district,,
2021,1,jalna district,,
2021,1,gondia district,,
2021,1,ahmednagar district,,
2021,1,pune district,,
2021,1,beed district,,
2021,1,satara district,,
2021,2,jalgaon district,,
2021,2,latur district,,
2021,2,thane district,,
2021,2,bhandara district,,
2021,2,nandurbar district,,
2021,2,chandrapur district,,
2021,2,kolhapur district,,
2021,2,solapur district,,
2021,2,mumbai district,,
2021,2,sindhudurg district,,
2021,2,dhule district,,
2021,2,wardha district,,
2021,2,parbhani district,,
2021,2,mumbai suburban district,,
2021,2,hingoli district,,
2021,2,ratnagiri district,,
2021,2,nanded district,,
2021,2,osmanabad district,,
2021,2,nagpur district,,
2021,2,buldhana district,,
2021,2,nashik district,,
2021,2,akola district,,
2021,2,yavatmal district,,
2021,2,aurangabad district,,
2021,2,amravati district,,
2021,2,washim district,,
2021,2,sangli district,,
2021,2,gadchiroli district,,
2021,2,raigad district,,
2021,2,palghar district,,
2021,2,jalna district,,
2021,2,gondia district,,
2021,2,ahmednagar district,,
2021,2,pune district,,
2021,2,beed district,,
2021,2,satara district,,
2021,3,jalgaon district,,
2021,3,latur district,,
2021,3,thane district,,
2021,3,bhandara district,,
2021,3,nandurbar district,,
2021,3,chandrapur district,,
2021,3,kolhapur district,,
2021,3,solapur district,,
2021,3,mumbai district,,
2021,3,sindhudurg district,,
2021,3,dhule district,,
2021,3,wardha district,,
2021,3,parbhani district,,
2021,3,mumbai suburban district,,
2021,3,hingoli district,,
2021,3,ratnagiri district,,
2021,3,nanded district,,
2021,3,osmanabad district,,
2021,3,nagpur district,,
2021,3,buldhana district,,
2021,3,nashik district,,
2021,3,akola district,,
2021,3,yavatmal district,,
2021,3,aurangabad district,,
2021,3,amravati district,,
2021,3,washim district,,
2021,3,sangli district,,
2021,3,gadchiroli district,,
2021,3,raigad district,,
2021,3,palghar district,,
2021,3,jalna district,,
2021,3,gondia district,,
2021,3,ahmednagar district,,
2021,3,pune district,,
2021,3,beed district,,
2021,3,satara district,,
2021,4,jalgaon district,,
2021,4,latur district,,
2021,4,thane district,,
2021,4,bhandara district,,
2021,4,nandurbar district,,
2021,4,chandrapur district,,
2021,4,kolhapur district,,
2021,4,solapur district,,
2021,4,mumbai district,,
2021,4,sindhudurg district,,
2021,4,dhule district,,
2021,4,wardha district,,
2021,4,parbhani district,,
2021,4,mumbai suburban district,,
2021,4,hingoli district,,
2021,4,ratnagiri district,,
2021,4,nanded district,,
2021,4,osmanabad district,,
2021,4,nagpur district,,
2021,4,buldhana district,,
2021,4,nashik district,,
2021,4,akola district,,
2021,4,yavatmal district,,
2021,4,aurangabad district,,
2021,4,amravati district,,
2021,4,washim district,,
2021,4,sangli district,,
2021,4,gadchiroli district,,
2021,4,raigad district,,
2021,4,palghar district,,
2021,4,jalna district,,
2021,4,gondia district,,
2021,4,ahmednagar district,,
2021,4,pune district,,
2021,4,beed district,,
2021,4,satara district,,
2022,1,jalgaon district,,
2022,1,latur district,,
2022,1,thane district,,
2022,1,bhandara district,,
2022,1,nandurbar district,,
2022,1,chandrapur district,,
2022,1,kolhapur district,,
2022,1,solapur district,,
2022,1,mumbai district,,
2022,1,sindhudurg district,,
2022,1,dhule district,,
2022,1,wardha district,,
2022,1,parbhani district,,
2022,1,mumbai suburban district,,
2022,1,hingoli district,,
2022,1,ratnagiri district,,
2022,1,nanded district,,
2022,1,osmanabad district,,
2022,1,nagpur district,,
2022,1,buldhana district,,
2022,1,nashik district,,
2022,1,akola district,,
2022,1,yavatmal district,,
2022,1,aurangabad district,,
2022,1,amravati district,,
2022,1,washim district,,
2022,1,sangli district,,
2022,1,gadchiroli district,,
2022,1,raigad district,,
2022,1,palghar district,,
2022,1,jalna district,,
2022,1,gondia district,,
2022,1,ahmednagar district,,
2022,1,pune district,,
2022,1,beed district,,
2022,1,satara district,,
2022,2,jalgaon district,,
2022,2,latur district,,
2022,2,thane district,,
2022,2,bhandara district,,
2022,2,nandurbar district,,
2022,2,chandrapur district,,
2022,2,kolhapur district,,
2022,2,solapur district,,
2022,2,mumbai district,,
2022,2,sindhudurg district,,
2022,2,dhule district,,
2022,2,wardha district,,
2022,2,parbhani district,,
2022,2,mumbai suburban district,,
2022,2,hingoli district,,
2022,2,ratnagiri district,,
2022,2,nanded district,,
2022,2,osmanabad district,,
2022,2,nagpur district,,
2022,2,buldhana district,,
2022,2,nashik district,,
2022,2,akola district,,
2022,2,yavatmal district,,
2022,2,aurangabad district,,
2022,2,amravati district,,
2022,2,washim district,,
2022,2,sangli district,,
2022,2,gadchiroli district,,
2022,2,raigad district,,
2022,2,palghar district,,
2022,2,jalna district,,
2022,2,gondia district,,
2022,2,ahmednagar district,,
2022,2,pune district,,
2022,2,beed district,,
2022,2,satara district,,
2022,3,jalgaon district,,
2022,3,latur district,,
2022,3,thane district,,
2022,3,bhandara district,,
2022,3,nandurbar district,,
2022,3,chandrapur district,,
2022,3,kolhapur district,,
2022,3,solapur district,,
2022,3,mumbai district,,
2022,3,sindhudurg district,,
2022,3,dhule district,,
2022,3,wardha district,,
2022,3,parbhani district,,
2022,3,mumbai suburban district,,
2022,3,hingoli district,,
2022,3,ratnagiri district,,
2022,3,nanded district,,
2022,3,osmanabad district,,
2022,3,nagpur district,,
2022,3,buldhana district,,
2022,3,nashik district,,
2022,3,akola district,,
2022,3,yavatmal district,,
2022,3,aurangabad district,,
2022,3,amravati district,,
2022,3,washim district,,
2022,3,sangli district,,
2022,3,gadchiroli district,,
2022,3,raigad district,,
2022,3,palghar district,,
2022,3,jalna district,,
2022,3,gondia district,,
2022,3,ahmednagar district,,
2022,3,pune district,,
2022,3,beed district,,
2022,3,satara district,,
2022,4,jalgaon district,,
2022,4,latur district,,
2022,4,thane district,,
2022,4,bhandara district,,
2022,4,nandurbar district,,
2022,4,chandrapur district,,
2022,4,kolhapur district,,
2022,4,solapur district,,
2022,4,mumbai district,,
2022,4,sindhudurg district,,
2022,4,dhule district,,
2022,4,wardha district,,
2022,4,parbhani district,,
2022,4,mumbai suburban district,,
2022,4,hingoli district,,
2022,4,ratnagiri district,,
2022,4,nanded district,,
2022,4,osmanabad district,,
2022,4,nagpur district,,
2022,4,buldhana district,,
2022,4,nashik district,,
2022,4,akola district,,
2022,4,yavatmal district,,
2022,4,aurangabad district,,
2022,4,amravati district,,
2022,4,washim district,,
2022,4,sangli district,,
2022,4,gadchiroli district,,
2022,4,raigad district,,
2022,4,palghar district,,
2022,4,jalna district,,
2022,4,gondia district,,
2022,4,ahmednagar district,,
2022,4,pune district,,
2022,4,beed district,,
2022,4,satara district,,
2023,1,jalgaon district,,
2023,1,latur district,,
2023,1,thane district,,
2023,1,bhandara district,,
2023,1,nandurbar district,,
2023,1,chandrapur district,,
2023,1,kolhapur district,,
2023,1,solapur district,,
2023,1,mumbai district,,
2023,1,sindhudurg district,,
2023,1,dhule district,,
2023,1,wardha district,,
2023,1,parbhani district,,
2023,1,mumbai suburban district,,
2023,1,hingoli district,,
2023,1,ratnagiri district,,
2023,1,nanded district,,
2023,1,osmanabad district,,
2023,1,nagpur district,,
2023,1,buldhana district,,
2023,1,nashik district,,
2023,1,akola district,,
2023,1,yavatmal district,,
2023,1,aurangabad district,,
2023,1,amravati district,,
2023,1,washim district,,
2023,1,sangli district,,
2023,1,gadchiroli district,,
2023,1,raigad district,,
2023,1,palghar district,,
2023,1,jalna district,,
2023,1,gondia district,,
2023,1,ahmednagar district,,
2023,1,pune district,,
2023,1,beed district,,
2023,1,satara district,,
2023,2,jalgaon district,,
2023,2,latur district,,
2023,2,thane district,,
2023,2,bhandara district,,
2023,2,nandurbar district,,
2023,2,chandrapur district,,
2023,2,kolhapur district,,
2023,2,solapur district,,
2023,2,mumbai district,,
2023,2,sindhudurg district,,
2023,2,dhule district,,
2023,2,wardha district,,
2023,2,parbhani district,,
2023,2,mumbai suburban district,,
2023,2,hingoli district,,
2023,2,ratnagiri district,,
2023,2,nanded district,,
2023,2,osmanabad district,,
2023,2,nagpur district,,
2023,2,buldhana district,,
2023,2,nashik district,,
2023,2,akola district,,
2023,2,yavatmal district,,
2023,2,aurangabad district,,
2023,2,amravati district,,
2023,2,washim district,,
2023,2,sangli district,,
2023,2,gadchiroli district,,
2023,2,raigad district,,
2023,2,palghar district,,
2023,2,jalna district,,
2023,2,gondia district,,
2023,2,ahmednagar district,,
2023,2,pune district,,
2023,2,beed district,,
2023,2,satara district,,
2023,3,jalgaon district,,
2023,3,latur district,,
2023,3,thane district,,
2023,3,bhandara district,,
2023,3,nandurbar district,,
2023,3,chandrapur district,,
2023,3,kolhapur district,,
2023,3,solapur district,,
2023,3,mumbai district,,
2023,3,sindhudurg district,,
2023,3,dhule district,,
2023,3,wardha district,,
2023,3,parbhani district,,
2023,3,mumbai suburban district,,
2023,3,hingoli district,,
2023,3,ratnagiri district,,
2023,3,nanded district,,
2023,3,osmanabad district,,
2023,3,nagpur district,,
2023,3,buldhana district,,
2023,3,nashik district,,
2023,3,akola district,,
2023,3,yavatmal district,,
2023,3,aurangabad district,,
2023,3,amravati district,,
2023,3,washim district,,
2023,3,sangli district,,
2023,3,gadchiroli district,,
2023,3,raigad district,,
2023,3,palghar district,,
2023,3,jalna district,,
2023,3,gondia district,,
2023,3,ahmednagar district,,
2023,3,pune district,,
2023,3,beed district,,
2023,3,satara district,,
2023,4,jalgaon district,,
2023,4,latur district,,
2023,4,thane district,,
2023,4,bhandara district,,
2023,4,nandurbar district,,
2023,4,chandrapur district,,
2023,4,kolhapur district,,
2023,4,solapur district,,
2023,4,mumbai district,,
2023,4,sindhudurg district,,
2023,4,dhule district,,
2023,4,wardha district,,
2023,4,parbhani district,,
2023,4,mumbai suburban district,,
2023,4,hingoli district,,
2023,4,ratnagiri district,,
2023,4,nanded district,,
2023,4,osmanabad district,,
2023,4,nagpur district,,
2023,4,buldhana district,,
2023,4,nashik district,,
2023,4,akola district,,
2023,4,yavatmal district,,
2023,4,aurangabad district,,
2023,4,amravati district,,
2023,4,washim district,,
2023,4,sangli district,,
2023,4,gadchiroli district,,
2023,4,raigad district,,
2023,4,palghar district,,
2023,4,jalna district,,
2023,4,gondia district,,
2023,4,ahmednagar district,,
2023,4,pune district,,
2023,4,beed district,,
2023,4,satara district,,
2024,1,jalgaon district,,
2024,1,latur district,,
2024,1,thane district,,
2024,1,bhandara district,,
2024,1,nandurbar district,,
2024,1,chandrapur district,,
2024,1,kolhapur district,,
2024,1,solapur district,,
2024,1,mumbai district,,
2024,1,sindhudurg district,,
2024,1,dhule district,,
2024,1,wardha district,,
2024,1,parbhani district,,
2024,1,mumbai suburban district,,
2024,1,hingoli district,,
2024,1,ratnagiri district,,
2024,1,nanded district,,
2024,1,osmanabad district,,
2024,1,nagpur district,,
2024,1,buldhana district,,
2024,1,nashik district,,
2024,1,akola district,,
2024,1,yavatmal district,,
2024,1,aurangabad district,,
2024,1,amravati district,,
2024,1,washim district,,
2024,1,sangli district,,
2024,1,gadchiroli district,,
2024,1,raigad district,,
2024,1,palghar district,,
2024,1,jalna district,,
2024,1,gondia district,,
2024,1,ahmednagar district,,
2024,1,pune district,,
2024,1,beed district,,
2024,1,satara district,,
2024,2,jalgaon district,,
2024,2,latur district,,
2024,2,thane district,,
2024,2,bhandara district,,
2024,2,nandurbar district,,
2024,2,chandrapur district,,
2024,2,kolhapur district,,
2024,2,solapur district,,
2024,2,mumbai district,,
2024,2,sindhudurg district,,
2024,2,dhule district,,
2024,2,wardha district,,
2024,2,parbhani district,,
2024,2,mumbai suburban district,,
2024,2,hingoli district,,
2024,2,ratnagiri district,,
2024,2,nanded district,,
2024,2,osmanabad district,,
2024,2,nagpur district,,
2024,2,buldhana district,,
2024,2,nashik district,,
2024,2,akola district,,
2024,2,yavatmal district,,
2024,2,aurangabad district,,
2024,2,amravati district,,
2024,2,washim district,,
2024,2,sangli district,,
2024,2,gadchiroli district,,
2024,2,raigad district,,
2024,2,palghar district,,
2024,2,jalna district,,
2024,2,gondia district,,
2024,2,ahmednagar district,,
2024,2,pune district,,
2024,2,beed district,,
2024,2,satara district,,
2024,3,jalgaon district,,
2024,3,latur district,,
2024,3,thane district,,
2024,3,bhandara district,,
2024,3,nandurbar district,,
2024,3,chandrapur district,,
2024,3,kolhapur district,,
2024,3,solapur district,,
2024,3,mumbai district,,
2024,3,sindhudurg district,,
2024,3,dhule district,,
2024,3,wardha district,,
2024,3,parbhani district,,
2024,3,mumbai suburban district,,
2024,3,hingoli district,,
2024,3,ratnagiri district,,
2024,3,nanded district,,
2024,3,nagpur district,,
2024,3,dharashiv district,,
2024,3,buldhana district,,
2024,3,nashik district,,
2024,3,akola district,,
2024,3,yavatmal district,,
2024,3,amravati district,,
2024,3,washim district,,
2024,3,chhatrapati sambhaji nagar district,,
2024,3,sangli district,,
2024,3,gadchiroli district,,
2024,3,raigad district,,
2024,3,palghar district,,
2024,3,jalna district,,
2024,3,gondia district,,
2024,3,ahmednagar district,,
2024,3,pune district,,
2024,3,beed district,,
2024,3,satara district,,
2024,4,jalgaon district,,
2024,4,latur district,,
2024,4,thane district,,
2024,4,bhandara district,,
2024,4,nandurbar district,,
2024,4,chandrapur district,,
2024,4,kolhapur district,,
2024,4,solapur district,,
2024,4,mumbai district,,
2024,4,sindhudurg district,,
2024,4,dhule district,,
2024,4,wardha district,,
2024,4,parbhani district,,
2024,4,mumbai suburban district,,
2024,4,hingoli district,,
2024,4,ratnagiri district,,
2024,4,nanded district,,
2024,4,nagpur district,,
2024,4,dharashiv district,,
2024,4,buldhana district,,
2024,4,nashik district,,
2024,4,akola district,,
2024,4,yavatmal district,,
2024,4,amravati district,,
2024,4,washim district,,
2024,4,chhatrapati sambhaji nagar district,,
2024,4,sangli district,,
2024,4,gadchiroli district,,
2024,4,raigad district,,
2024,4,palghar district,,
2024,4,jalna district,,
2024,4,gondia district,,
2024,4,ahmednagar district,,
2024,4,pune district,,
2024,4,beed district,,
2024,4,satara district,,
2018,1,kangpokpi district,,
2018,1,noney district,,
2018,1,imphal east district,,
2018,1,thoubal district,,
2018,1,kakching district,,
2018,1,jiribam district,,
2018,1,ukhrul district,,
2018,1,tamenglong district,,
2018,1,kamjong district,,
2018,1,chandel district,,
2018,1,bishnupur district,,
2018,1,senapati district,,
2018,1,pherzawl district,,
2018,1,churachandpur district,,
2018,1,tengnoupal district,,
2018,1,imphal west district,,
2018,2,kangpokpi district,,
2018,2,noney district,,
2018,2,imphal east district,,
2018,2,thoubal district,,
2018,2,kakching district,,
2018,2,jiribam district,,
2018,2,ukhrul district,,
2018,2,tamenglong district,,
2018,2,kamjong district,,
2018,2,chandel district,,
2018,2,bishnupur district,,
2018,2,senapati district,,
2018,2,pherzawl district,,
2018,2,churachandpur district,,
2018,2,tengnoupal district,,
2018,2,imphal west district,,
2018,3,kangpokpi district,,
2018,3,noney district,,
2018,3,imphal east district,,
2018,3,thoubal district,,
2018,3,kakching district,,
2018,3,jiribam district,,
2018,3,ukhrul district,,
2018,3,tamenglong district,,
2018,3,kamjong district,,
2018,3,chandel district,,
2018,3,bishnupur district,,
2018,3,senapati district,,
2018,3,pherzawl district,,
2018,3,churachandpur district,,
2018,3,tengnoupal district,,
2018,3,imphal west district,,
2018,4,kangpokpi district,,
2018,4,noney district,,
2018,4,imphal east district,,
2018,4,thoubal district,,
2018,4,kakching district,,
2018,4,jiribam district,,
2018,4,ukhrul district,,
2018,4,tamenglong district,,
2018,4,kamjong district,,
2018,4,chandel district,,
2018,4,bishnupur district,,
2018,4,senapati district,,
2018,4,pherzawl district,,
2018,4,churachandpur district,,
2018,4,tengnoupal district,,
2018,4,imphal west district,,
2019,1,kangpokpi district,,
2019,1,noney district,,
2019,1,imphal east district,,
2019,1,thoubal district,,
2019,1,kakching district,,
2019,1,jiribam district,,
2019,1,ukhrul district,,
2019,1,tamenglong district,,
2019,1,kamjong district,,
2019,1,chandel district,,
2019,1,bishnupur district,,
2019,1,senapati district,,
2019,1,pherzawl district,,
2019,1,churachandpur district,,
2019,1,tengnoupal district,,
2019,1,imphal west district,,
2019,2,kangpokpi district,,
2019,2,noney district,,
2019,2,imphal east district,,
2019,2,thoubal district,,
2019,2,kakching district,,
2019,2,jiribam district,,
2019,2,ukhrul district,,
2019,2,tamenglong district,,
2019,2,kamjong district,,
2019,2,chandel district,,
2019,2,bishnupur district,,
2019,2,senapati district,,
2019,2,pherzawl district,,
2019,2,churachandpur district,,
2019,2,tengnoupal district,,
2019,2,imphal west district,,
2019,3,kangpokpi district,,
2019,3,noney district,,
2019,3,imphal east district,,
2019,3,thoubal district,,
2019,3,kakching district,,
2019,3,jiribam district,,
2019,3,ukhrul district,,
2019,3,tamenglong district,,
2019,3,kamjong district,,
2019,3,chandel district,,
2019,3,bishnupur district,,
2019,3,senapati district,,
2019,3,pherzawl district,,
2019,3,churachandpur district,,
2019,3,tengnoupal district,,
2019,3,imphal west district,,
2019,4,kangpokpi district,,
2019,4,noney district,,
2019,4,imphal east district,,
2019,4,thoubal district,,
2019,4,kakching district,,
2019,4,jiribam district,,
2019,4,ukhrul district,,
2019,4,tamenglong district,,
2019,4,kamjong district,,
2019,4,chandel district,,
2019,4,bishnupur district,,
2019,4,senapati district,,
2019,4,pherzawl district,,
2019,4,churachandpur district,,
2019,4,tengnoupal district,,
2019,4,imphal west district,,
2020,1,kangpokpi district,,
2020,1,noney district,,
